timestamp,ps_1_voltage,ps_1_current,ps_1_output_state,ps_1_oper_cond,ps_1_oper_flags,ps_1_ques_cond,ps_1_fault_flags,ps_1_status_byte,ps_1_errors,ps_2_voltage,ps_2_current,ps_2_output_state,ps_2_oper_cond,ps_2_oper_flags,ps_2_ques_cond,ps_2_fault_flags,ps_2_status_byte,ps_2_errors
1777065743.3348675,000.000,0.01043,OFF,4,NO_FAULT,0,NONE,0,,027.76,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065744.2760694,000.000,0.01041,OFF,4,NO_FAULT,0,NONE,0,,027.95,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065744.901728,000.000,0.01039,OFF,4,NO_FAULT,0,NONE,0,,028.17,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065745.8453255,000.000,0.01037,OFF,4,NO_FAULT,0,NONE,0,,028.31,1.2996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065746.474166,000.000,0.01037,OFF,4,NO_FAULT,0,NONE,0,,028.52,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065747.4074302,000.000,0.01035,OFF,4,NO_FAULT,0,NONE,0,,028.70,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065748.042084,000.000,0.01035,OFF,4,NO_FAULT,0,NONE,0,,028.65,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065748.9886508,000.000,0.01032,OFF,4,NO_FAULT,0,NONE,0,,028.87,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065749.6198652,000.000,0.01030,OFF,4,NO_FAULT,0,NONE,0,,029.08,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065750.5567577,000.000,0.01028,OFF,4,NO_FAULT,0,NONE,0,,029.08,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065751.189079,000.000,0.01028,OFF,4,NO_FAULT,0,NONE,0,,028.83,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065752.1136932,000.000,0.01026,OFF,4,NO_FAULT,0,NONE,0,,029.29,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065752.7344124,000.000,0.01024,OFF,4,NO_FAULT,0,NONE,0,,029.40,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065753.6810422,000.000,0.01024,OFF,4,NO_FAULT,0,NONE,0,,029.55,1.3001,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065754.316664,000.000,0.01022,OFF,4,NO_FAULT,0,NONE,0,,029.72,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065755.252879,000.000,0.01020,OFF,4,NO_FAULT,0,NONE,0,,029.88,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065755.8860042,000.000,0.01020,OFF,4,NO_FAULT,0,NONE,0,,030.04,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065756.822765,000.000,0.01018,OFF,4,NO_FAULT,0,NONE,0,,030.17,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065757.4513385,000.000,0.01018,OFF,4,NO_FAULT,0,NONE,0,,030.11,1.3002,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065758.387958,000.000,0.01016,OFF,4,NO_FAULT,0,NONE,0,,030.43,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065759.016432,000.000,0.01016,OFF,4,NO_FAULT,0,NONE,0,,030.67,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065759.955771,000.000,0.01014,OFF,4,NO_FAULT,0,NONE,0,,030.67,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065760.5921404,000.000,0.01014,OFF,4,NO_FAULT,0,NONE,0,,030.61,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065761.5320632,000.000,0.01012,OFF,4,NO_FAULT,0,NONE,0,,030.61,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065762.1618874,000.000,0.01012,OFF,4,NO_FAULT,0,NONE,0,,030.57,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065763.1016717,000.000,0.01010,OFF,4,NO_FAULT,0,NONE,0,,029.53,1.3002,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065763.730834,000.000,0.01010,OFF,4,NO_FAULT,0,NONE,0,,030.42,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065764.6719358,000.000,0.01010,OFF,4,NO_FAULT,0,NONE,0,,029.02,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065765.3088698,000.000,0.01007,OFF,4,NO_FAULT,0,NONE,0,,030.53,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065766.251607,000.000,0.01007,OFF,4,NO_FAULT,0,NONE,0,,030.49,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065766.8798895,000.000,0.01005,OFF,4,NO_FAULT,0,NONE,0,,030.49,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065767.8076239,000.000,0.01005,OFF,4,NO_FAULT,0,NONE,0,,030.48,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065768.4375403,000.000,0.01005,OFF,4,NO_FAULT,0,NONE,0,,030.54,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065769.3731432,000.000,0.01003,OFF,4,NO_FAULT,0,NONE,0,,030.63,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065770.006355,000.000,0.01003,OFF,4,NO_FAULT,0,NONE,0,,030.70,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065770.9512315,000.000,0.01001,OFF,4,NO_FAULT,0,NONE,0,,030.87,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065771.5782547,000.000,0.01001,OFF,4,NO_FAULT,0,NONE,0,,030.86,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065772.5225222,000.000,0.01001,OFF,4,NO_FAULT,0,NONE,0,,030.88,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065773.1457531,000.000,0.00999,OFF,4,NO_FAULT,0,NONE,0,,031.07,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065774.0881562,000.000,0.00999,OFF,4,NO_FAULT,0,NONE,0,,031.16,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065774.723518,000.000,0.00999,OFF,4,NO_FAULT,0,NONE,0,,031.21,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065775.6615572,000.000,0.00997,OFF,4,NO_FAULT,0,NONE,0,,031.26,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065776.2838316,000.000,0.00267,OFF,4,NO_FAULT,0,NONE,0,,000.01,0.0000,OFF,4,NO_FAULT,0,NONE,0,
1777065777.226448,000.019,0.00000,OFF,4,NO_FAULT,0,NONE,0,,000.01,0.0000,OFF,4,NO_FAULT,0,NONE,0,
1777065777.6018844,000.019,0.00000,ON,5,"CV_MODE,NO_FAULT",0,NONE,0,,000.01,0.0000,OFF,4,NO_FAULT,0,NONE,0,
1777065778.501309,450.003,0.00000,ON,5,"CV_MODE,NO_FAULT",0,NONE,0,,000.01,0.0000,OFF,4,NO_FAULT,0,NONE,0,
