timestamp,ps_1_voltage,ps_1_current,ps_1_output_state,ps_1_oper_cond,ps_1_oper_flags,ps_1_ques_cond,ps_1_fault_flags,ps_1_status_byte,ps_1_errors,ps_2_voltage,ps_2_current,ps_2_output_state,ps_2_oper_cond,ps_2_oper_flags,ps_2_ques_cond,ps_2_fault_flags,ps_2_status_byte,ps_2_errors,,,,Timestamp,V,I,LP,n
1775248230,5.123,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.29,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248190,1.74E+00,1.31E+00,1.20E+01,5.87E-04
1775248231,3.146,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.91,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248191,1.73E+00,1.31E+00,1.20E+01,5.25E-04
1775248231,2.147,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,168.21,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248191,1.73E+00,1.31E+00,1.22E+01,2.43E-03
1775248232,0.942,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,168.29,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248192,1.73E+00,1.31E+00,1.22E+01,1.43E-03
1775248233,0.747,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.62,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248192,1.73E+00,1.31E+00,1.23E+01,2.89E-03
1775248234,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.27,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248193,1.73E+00,1.31E+00,1.23E+01,1.47E-03
1775248234,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.09,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248193,1.73E+00,1.31E+00,1.23E+01,9.09E-04
1775248235,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.91,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248194,1.72E+00,1.31E+00,1.24E+01,1.20E-03
1775248236,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.82,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248194,1.72E+00,1.31E+00,1.25E+01,8.51E-04
1775248237,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.76,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248195,1.72E+00,1.31E+00,1.25E+01,7.31E-04
1775248237,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.71,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248195,1.72E+00,1.31E+00,1.25E+01,8.95E-04
1775248238,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.73,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248196,1.72E+00,1.31E+00,1.25E+01,8.18E-04
1775248239,0.769,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.77,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248197,1.71E+00,1.47E+00,1.24E+01,-2.85E-04
1775248240,0.769,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.78,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248197,1.72E+00,1.31E+00,1.20E+01,6.54E-04
1775248241,0.79,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.85,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248198,1.72E+00,1.31E+00,1.24E+01,6.78E-04
1775248241,0.801,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.9,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248198,1.72E+00,1.31E+00,1.26E+01,6.76E-04
1775248242,0.812,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.96,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248199,1.72E+00,1.31E+00,1.27E+01,4.99E-04
1775248243,0.79,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.43,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248199,1.72E+00,1.31E+00,1.28E+01,6.52E-04
1775248244,0.812,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,163.26,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248200,1.72E+00,1.31E+00,1.29E+01,-4.49E-04
1775248245,4.428,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,164.4,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248200,1.72E+00,1.31E+00,1.30E+01,6.84E-04
1775248245,3.526,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,164.96,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248201,1.72E+00,1.31E+00,1.30E+01,5.94E-04
1775248246,1.615,1.31248,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,165.04,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248201,1.72E+00,1.31E+00,1.31E+01,6.42E-04
1775248247,1.116,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,165.82,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248202,1.72E+00,1.31E+00,1.32E+01,5.76E-04
1775248248,0.758,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,165.97,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248202,1.72E+00,1.31E+00,1.32E+01,5.20E-04
1775248248,0.747,1.31246,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,166.03,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248203,1.72E+00,1.31E+00,1.33E+01,7.73E-04
1775248249,0,1.31246,OFF,6,"CC_MODE,NO_FAULT",0,NONE,0,,167.12,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248203,1.72E+00,1.31E+00,1.33E+01,6.82E-04
1775248250,0,0.01143,OFF,4,NO_FAULT,0,NONE,0,,167.35,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248204,1.72E+00,1.31E+00,1.34E+01,8.78E-04
1775248251,0,0.01128,OFF,4,NO_FAULT,0,NONE,0,,167.51,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248204,1.72E+00,1.31E+00,1.34E+01,9.25E-04
1775248251,0,0.01122,OFF,4,NO_FAULT,0,NONE,0,,167.77,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248205,1.72E+00,1.31E+00,1.35E+01,9.67E-04
1775248252,0,0.01114,OFF,4,NO_FAULT,0,NONE,0,,167.91,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248205,1.72E+00,1.31E+00,1.35E+01,9.47E-04
1775248253,0,0.0111,OFF,4,NO_FAULT,0,NONE,0,,168.09,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248206,1.73E+00,1.31E+00,1.36E+01,9.45E-04
1775248254,0,0.01103,OFF,4,NO_FAULT,0,NONE,0,,168.3,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248206,1.73E+00,1.31E+00,1.36E+01,1.72E-03
1775248255,0,0.01099,OFF,4,NO_FAULT,0,NONE,0,,168.42,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248207,1.73E+00,1.31E+00,1.37E+01,1.18E-03
1775248255,0,0.01093,OFF,4,NO_FAULT,0,NONE,0,,168.6,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248207,1.73E+00,1.31E+00,1.38E+01,1.36E-03
1775248256,0,0.01091,OFF,4,NO_FAULT,0,NONE,0,,168.64,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248208,1.74E+00,1.31E+00,1.38E+01,4.04E-03
1775248257,0,0.01087,OFF,4,NO_FAULT,0,NONE,0,,168.63,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248208,1.74E+00,1.31E+00,1.39E+01,1.47E-03
1775248258,0,0.01083,OFF,4,NO_FAULT,0,NONE,0,,168.64,1.3125,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248209,1.74E+00,1.31E+00,1.30E+01,1.59E-03
1775248259,0,0.01087,OFF,4,NO_FAULT,0,NONE,0,,33.91,1.3116,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248209,1.70E+00,1.31E+00,1.22E+01,-4.42E-04
1775248259,0,0.01066,OFF,4,NO_FAULT,0,NONE,0,,36.78,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248210,1.57E+00,1.92E+00,6.71E-01,2.62E-02
1775248260,0,0.0107,OFF,4,NO_FAULT,0,NONE,0,,36.31,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248210,3.88E+01,2.70E-03,4.36E-01,1.34E-02
1775248261,0,0.01068,OFF,4,NO_FAULT,0,NONE,0,,30.3,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248211,3.89E+01,1.33E-02,4.82E-01,1.30E-02
1775248262,0,0.01064,OFF,4,NO_FAULT,0,NONE,0,,29.91,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248211,3.89E+01,1.42E-02,4.78E-01,1.32E-02
1775248262,0,0.01064,OFF,4,NO_FAULT,0,NONE,0,,29.47,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248212,3.89E+01,1.54E-02,5.13E-01,1.33E-02
1775248263,0,0.0106,OFF,4,NO_FAULT,0,NONE,0,,28.62,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248212,3.89E+01,1.60E-02,5.17E-01,1.35E-02
1775248264,0,0.01058,OFF,4,NO_FAULT,0,NONE,0,,26.92,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248213,3.82E+01,9.06E-03,2.37E-01,-2.54E-02
1775248265,0,0.01055,OFF,4,NO_FAULT,0,NONE,0,,24.84,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248213,2.97E+01,2.78E-03,1.09E-01,-2.38E-02
1775248265,0,0.01053,OFF,4,NO_FAULT,0,NONE,0,,24.04,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248214,2.16E+01,2.67E-03,7.91E-02,-3.01E-02
1775248266,0,0.01051,OFF,4,NO_FAULT,0,NONE,0,,23.7,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248214,1.38E+01,2.72E-03,5.70E-02,-2.14E-02
1775248267,0,0.01049,OFF,4,NO_FAULT,0,NONE,0,,23.39,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248215,2.32E+00,2.64E-03,8.14E-02,-2.75E-03
1775248268,0,0.01047,OFF,4,NO_FAULT,0,NONE,0,,23.18,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248215,1.92E-01,2.68E-03,7.38E-02,4.10E-05
1775248268,0,0.01047,OFF,4,NO_FAULT,0,NONE,0,,23.07,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248216,4.05E-02,2.75E-03,6.57E-02,-6.56E-05
1775248269,0,0.01045,OFF,4,NO_FAULT,0,NONE,0,,22.98,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248216,3.00E-02,2.71E-03,4.98E-02,-1.24E-04
1775248270,0,0.01043,OFF,4,NO_FAULT,0,NONE,0,,22.83,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248217,2.51E-02,2.71E-03,5.40E-02,-1.77E-05
1775248271,0,0.01041,OFF,4,NO_FAULT,0,NONE,0,,22.81,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248217,2.40E-02,2.70E-03,3.80E-02,-1.42E-03
1775248272,0,0.01039,OFF,4,NO_FAULT,0,NONE,0,,22.8,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248218,2.08E-02,2.68E-03,4.08E-02,-5.99E-04
1775248273,0,0.01037,OFF,4,NO_FAULT,0,NONE,0,,22.8,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248218,2.17E-02,2.69E-03,3.60E-02,-3.99E-04
1775248273,0,0.01037,OFF,4,NO_FAULT,0,NONE,0,,22.81,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248219,2.08E-02,2.74E-03,1.70E-01,6.94E-01
1775248274,0,0.01035,OFF,4,NO_FAULT,0,NONE,0,,22.86,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248219,3.92E+01,2.78E-02,7.92E-01,1.88E-02
1775248275,0,0.01032,OFF,4,NO_FAULT,0,NONE,0,,22.91,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248220,3.94E+01,2.82E-02,5.41E-01,1.04E-02
1775248276,0,0.01032,OFF,4,NO_FAULT,0,NONE,0,,22.99,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248220,3.94E+01,2.84E-02,4.01E-01,9.74E-03
1775248276,0,0.0103,OFF,4,NO_FAULT,0,NONE,0,,23.13,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248221,3.94E+01,2.86E-02,3.33E-01,8.90E-03
1775248277,0,0.01028,OFF,4,NO_FAULT,0,NONE,0,,23.3,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248222,3.94E+01,2.88E-02,2.46E-01,7.00E-03
1775248278,0,0.01028,OFF,4,NO_FAULT,0,NONE,0,,23.43,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248222,3.94E+01,2.92E-02,2.14E-01,-1.43E-02
1775248279,0,0.01026,OFF,4,NO_FAULT,0,NONE,0,,23.65,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248223,3.49E+01,7.20E-03,7.14E-02,-2.82E-02
1775248279,0,0.01026,OFF,4,NO_FAULT,0,NONE,0,,23.87,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248223,2.53E+01,2.79E-03,4.37E-02,-2.78E-02
1775248280,0,0.01024,OFF,4,NO_FAULT,0,NONE,0,,24.01,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248224,1.81E+01,2.76E-03,1.82E-02,-2.77E-02
1775248281,0,0.01022,OFF,4,NO_FAULT,0,NONE,0,,24.19,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248224,7.76E+00,2.76E-03,2.85E-02,-1.43E-02
1775248282,0,0.01022,OFF,4,NO_FAULT,0,NONE,0,,24.32,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248225,1.04E+00,2.70E-03,5.08E-02,-1.56E-03
1775248282,0,0.0102,OFF,4,NO_FAULT,0,NONE,0,,24.38,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248225,1.03E-01,2.80E-03,5.43E-02,-2.33E-04
1775248283,0,0.0102,OFF,4,NO_FAULT,0,NONE,0,,24.45,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248226,2.70E-02,2.74E-03,4.77E-02,-2.23E-04
1775248284,0,0.01018,OFF,4,NO_FAULT,0,NONE,0,,24.49,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248226,2.32E-02,2.77E-03,3.32E-02,-4.03E-04
1775248285,0,0.01016,OFF,4,NO_FAULT,0,NONE,0,,24.53,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248227,2.15E-02,2.74E-03,3.69E-02,-1.09E-04
1775248286,0,0.01016,OFF,4,NO_FAULT,0,NONE,0,,24.54,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248227,2.04E-02,2.81E-03,3.83E-02,-1.97E-04
1775248286,0,0.01016,OFF,4,NO_FAULT,0,NONE,0,,24.54,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248228,1.96E-02,2.74E-03,3.55E-02,-2.14E-04
1775248287,0,0.01014,OFF,4,NO_FAULT,0,NONE,0,,24.54,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248228,1.91E-02,2.76E-03,2.72E-02,1.31E-01
1775248288,0,0.01014,OFF,4,NO_FAULT,0,NONE,0,,24.54,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248229,2.14E+00,1.31E+00,1.92E+01,2.26E-03
1775248289,0,0.01012,OFF,4,NO_FAULT,0,NONE,0,,24.49,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248229,1.97E+00,1.31E+00,2.01E+01,1.85E-03
1775248290,0,0.01012,OFF,4,NO_FAULT,0,NONE,0,,24.48,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248230,1.94E+00,1.31E+00,1.97E+01,1.93E-03
1775248290,0,0.0101,OFF,4,NO_FAULT,0,NONE,0,,24.44,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248230,1.91E+00,1.31E+00,1.89E+01,1.67E-03
1775248291,0,0.0101,OFF,4,NO_FAULT,0,NONE,0,,24.43,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248231,1.88E+00,1.31E+00,1.83E+01,2.78E-03
1775248292,0,0.0101,OFF,4,NO_FAULT,0,NONE,0,,24.41,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248231,1.85E+00,1.31E+00,1.73E+01,1.84E-03
1775248293,0,0.01007,OFF,4,NO_FAULT,0,NONE,0,,24.4,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248232,1.82E+00,1.31E+00,1.63E+01,2.38E-03
1775248293,0,0.01007,OFF,4,NO_FAULT,0,NONE,0,,24.39,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248232,1.78E+00,1.31E+00,1.52E+01,1.70E-03
1775248294,0,0.01005,OFF,4,NO_FAULT,0,NONE,0,,24.38,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248233,1.75E+00,1.31E+00,1.44E+01,1.38E-03
1775248295,0,0.01005,OFF,4,NO_FAULT,0,NONE,0,,24.38,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248233,1.72E+00,1.31E+00,1.37E+01,1.74E-03
1775248296,0,0.01005,OFF,4,NO_FAULT,0,NONE,0,,24.38,1.3124,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,,,,1775248234,1.70E+00,1.31E+00,1.33E+01,1.76E-03
,,,,,,,,,,,,,,,,,,,,,,1775248234,1.69E+00,1.31E+00,1.29E+01,1.64E-03
,,,,,,,,,,,,,,,,,,,,,,1775248235,1.68E+00,1.31E+00,1.27E+01,1.66E-03
,,,,,,,,,,,,,,,,,,,,,,1775248235,1.67E+00,1.31E+00,1.23E+01,1.61E-03
,,,,,,,,,,,,,,,,,,,,,,1775248236,1.67E+00,1.31E+00,1.21E+01,1.74E-03
,,,,,,,,,,,,,,,,,,,,,,1775248236,1.66E+00,1.31E+00,1.19E+01,1.75E-03
,,,,,,,,,,,,,,,,,,,,,,1775248237,1.66E+00,1.31E+00,1.18E+01,1.81E-03
,,,,,,,,,,,,,,,,,,,,,,1775248237,1.66E+00,1.31E+00,1.16E+01,1.64E-03
,,,,,,,,,,,,,,,,,,,,,,1775248238,1.65E+00,1.31E+00,1.15E+01,1.85E-03
,,,,,,,,,,,,,,,,,,,,,,1775248238,1.65E+00,1.31E+00,1.14E+01,1.45E-03
,,,,,,,,,,,,,,,,,,,,,,1775248239,1.65E+00,1.31E+00,1.13E+01,1.87E-03
,,,,,,,,,,,,,,,,,,,,,,1775248239,1.65E+00,1.31E+00,1.12E+01,2.90E-03
,,,,,,,,,,,,,,,,,,,,,,1775248240,1.65E+00,1.31E+00,1.11E+01,1.91E-03
,,,,,,,,,,,,,,,,,,,,,,1775248240,1.66E+00,1.31E+00,1.09E+01,2.62E-03
,,,,,,,,,,,,,,,,,,,,,,1775248241,1.65E+00,1.31E+00,1.08E+01,2.58E-03
,,,,,,,,,,,,,,,,,,,,,,1775248241,1.66E+00,1.31E+00,1.08E+01,3.23E-03
,,,,,,,,,,,,,,,,,,,,,,1775248242,1.66E+00,1.31E+00,1.08E+01,3.27E-03
,,,,,,,,,,,,,,,,,,,,,,1775248242,1.66E+00,1.31E+00,1.07E+01,3.18E-03
,,,,,,,,,,,,,,,,,,,,,,1775248243,1.66E+00,1.31E+00,1.06E+01,3.19E-03
,,,,,,,,,,,,,,,,,,,,,,1775248243,1.65E+00,1.31E+00,9.81E+00,1.88E-03
,,,,,,,,,,,,,,,,,,,,,,1775248244,1.62E+00,1.31E+00,1.36E+01,3.94E-03
,,,,,,,,,,,,,,,,,,,,,,1775248244,1.72E+00,1.31E+00,1.15E+01,2.03E-03
,,,,,,,,,,,,,,,,,,,,,,1775248245,1.71E+00,1.31E+00,1.15E+01,1.87E-03
,,,,,,,,,,,,,,,,,,,,,,1775248245,1.71E+00,1.31E+00,1.14E+01,1.81E-03
,,,,,,,,,,,,,,,,,,,,,,1775248246,1.69E+00,1.31E+00,8.97E+00,-8.73E-04
,,,,,,,,,,,,,,,,,,,,,,1775248246,1.59E+00,1.31E+00,6.56E+00,1.73E-04
,,,,,,,,,,,,,,,,,,,,,,1775248247,1.60E+00,1.31E+00,6.66E+00,7.45E-05
,,,,,,,,,,,,,,,,,,,,,,1775248247,1.60E+00,1.31E+00,6.78E+00,2.82E-04
,,,,,,,,,,,,,,,,,,,,,,1775248248,1.60E+00,1.31E+00,6.88E+00,2.70E-04
,,,,,,,,,,,,,,,,,,,,,,1775248248,1.61E+00,1.31E+00,7.00E+00,4.49E-04
,,,,,,,,,,,,,,,,,,,,,,1775248249,1.61E+00,1.31E+00,7.07E+00,4.12E-04
,,,,,,,,,,,,,,,,,,,,,,1775248249,1.61E+00,1.31E+00,7.18E+00,3.99E-04
,,,,,,,,,,,,,,,,,,,,,,1775248250,1.62E+00,1.31E+00,7.28E+00,5.35E-04
,,,,,,,,,,,,,,,,,,,,,,1775248250,1.63E+00,1.31E+00,7.40E+00,4.46E-04
,,,,,,,,,,,,,,,,,,,,,,1775248251,1.64E+00,1.31E+00,7.50E+00,3.66E-04
,,,,,,,,,,,,,,,,,,,,,,1775248251,1.64E+00,1.31E+00,7.62E+00,5.68E-04
,,,,,,,,,,,,,,,,,,,,,,1775248252,1.65E+00,1.31E+00,7.72E+00,3.70E-04
,,,,,,,,,,,,,,,,,,,,,,1775248253,1.66E+00,1.31E+00,7.83E+00,6.27E-04
,,,,,,,,,,,,,,,,,,,,,,1775248253,1.66E+00,1.31E+00,7.94E+00,5.13E-04
,,,,,,,,,,,,,,,,,,,,,,1775248254,1.67E+00,1.31E+00,8.03E+00,6.29E-04
,,,,,,,,,,,,,,,,,,,,,,1775248254,1.68E+00,1.31E+00,8.12E+00,7.54E-04
,,,,,,,,,,,,,,,,,,,,,,1775248255,1.69E+00,1.31E+00,8.23E+00,6.63E-04
,,,,,,,,,,,,,,,,,,,,,,1775248255,1.69E+00,1.31E+00,8.33E+00,6.99E-04
,,,,,,,,,,,,,,,,,,,,,,1775248256,1.70E+00,1.31E+00,8.45E+00,7.55E-04
,,,,,,,,,,,,,,,,,,,,,,1775248256,1.70E+00,1.31E+00,8.52E+00,1.17E-03
,,,,,,,,,,,,,,,,,,,,,,1775248257,1.70E+00,1.31E+00,8.61E+00,1.61E-03
,,,,,,,,,,,,,,,,,,,,,,1775248257,1.70E+00,1.31E+00,8.67E+00,1.47E-03
,,,,,,,,,,,,,,,,,,,,,,1775248258,1.70E+00,1.31E+00,8.77E+00,1.24E-03
,,,,,,,,,,,,,,,,,,,,,,1775248258,1.70E+00,1.31E+00,8.84E+00,9.65E-04
,,,,,,,,,,,,,,,,,,,,,,1775248259,1.65E+00,1.31E+00,1.01E+01,1.40E-02
,,,,,,,,,,,,,,,,,,,,,,1775248259,1.58E+00,1.31E+00,2.56E+01,4.45E-02
,,,,,,,,,,,,,,,,,,,,,,1775248260,1.66E+00,1.31E+00,1.39E+01,1.19E-03
,,,,,,,,,,,,,,,,,,,,,,1775248260,1.18E+00,1.31E+00,1.35E+01,1.05E-03
,,,,,,,,,,,,,,,,,,,,,,1775248261,1.61E+00,1.31E+00,1.34E+01,1.16E-03
,,,,,,,,,,,,,,,,,,,,,,1775248261,1.62E+00,1.31E+00,1.36E+01,1.67E-03
,,,,,,,,,,,,,,,,,,,,,,1775248262,1.59E+00,1.31E+00,1.36E+01,2.02E-03
,,,,,,,,,,,,,,,,,,,,,,1775248262,1.58E+00,1.31E+00,1.37E+01,1.93E-03
,,,,,,,,,,,,,,,,,,,,,,1775248263,1.56E+00,1.31E+00,1.37E+01,2.02E-03
,,,,,,,,,,,,,,,,,,,,,,1775248263,1.55E+00,1.31E+00,1.37E+01,1.87E-03
,,,,,,,,,,,,,,,,,,,,,,1775248264,1.52E+00,1.31E+00,1.37E+01,1.54E-03
,,,,,,,,,,,,,,,,,,,,,,1775248264,1.46E+00,1.31E+00,1.34E+01,1.55E-03
,,,,,,,,,,,,,,,,,,,,,,1775248265,1.36E+00,1.31E+00,1.31E+01,9.59E-04
,,,,,,,,,,,,,,,,,,,,,,1775248265,1.30E+00,1.31E+00,1.29E+01,8.94E-04
,,,,,,,,,,,,,,,,,,,,,,1775248266,1.26E+00,1.31E+00,1.28E+01,1.13E-03
,,,,,,,,,,,,,,,,,,,,,,1775248266,1.24E+00,1.31E+00,1.28E+01,1.04E-03
,,,,,,,,,,,,,,,,,,,,,,1775248267,1.23E+00,1.31E+00,1.28E+01,1.17E-03
,,,,,,,,,,,,,,,,,,,,,,1775248267,1.22E+00,1.31E+00,1.28E+01,1.01E-03
,,,,,,,,,,,,,,,,,,,,,,1775248268,1.21E+00,1.31E+00,1.28E+01,1.23E-03
,,,,,,,,,,,,,,,,,,,,,,1775248268,1.20E+00,1.31E+00,1.29E+01,1.23E-03
,,,,,,,,,,,,,,,,,,,,,,1775248269,1.19E+00,1.31E+00,1.29E+01,1.26E-03
,,,,,,,,,,,,,,,,,,,,,,1775248269,1.19E+00,1.31E+00,1.29E+01,1.20E-03
,,,,,,,,,,,,,,,,,,,,,,1775248270,1.18E+00,1.31E+00,1.29E+01,1.26E-03
,,,,,,,,,,,,,,,,,,,,,,1775248270,1.18E+00,1.31E+00,1.29E+01,1.32E-03
,,,,,,,,,,,,,,,,,,,,,,1775248271,1.18E+00,1.31E+00,1.29E+01,1.37E-03
,,,,,,,,,,,,,,,,,,,,,,1775248271,1.17E+00,1.31E+00,1.30E+01,1.38E-03
